STATION,NAME,MONTH,DAY,YEAR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00023183,"PHOENIX AIRPORT, AZ US",5,13,2000,0,NaN,NaN,78,92,63
USW00023183,"PHOENIX AIRPORT, AZ US",5,14,2000,0,NaN,NaN,83,99,66
USW00023183,"PHOENIX AIRPORT, AZ US",5,15,2000,0,NaN,NaN,85,100,70
USW00023183,"PHOENIX AIRPORT, AZ US",5,16,2000,0,NaN,NaN,78,87,68
USW00023183,"PHOENIX AIRPORT, AZ US",5,17,2000,0,NaN,NaN,72,83,60
USW00023183,"PHOENIX AIRPORT, AZ US",5,18,2000,0,NaN,NaN,78,90,65
USW00023183,"PHOENIX AIRPORT, AZ US",5,19,2000,0,NaN,NaN,82,95,69
USW00023183,"PHOENIX AIRPORT, AZ US",5,20,2000,0,NaN,NaN,87,101,72
USW00023183,"PHOENIX AIRPORT, AZ US",5,21,2000,0,NaN,NaN,92,107,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,22,2000,0,NaN,NaN,93,109,76
USW00023183,"PHOENIX AIRPORT, AZ US",5,23,2000,0,NaN,NaN,93,106,79
USW00023183,"PHOENIX AIRPORT, AZ US",5,24,2000,0,NaN,NaN,90,102,77
USW00023183,"PHOENIX AIRPORT, AZ US",5,25,2000,0,NaN,NaN,84,95,73
USW00023183,"PHOENIX AIRPORT, AZ US",5,26,2000,0,NaN,NaN,85,95,74
USW00023183,"PHOENIX AIRPORT, AZ US",5,27,2000,0,NaN,NaN,91,104,78
USW00023183,"PHOENIX AIRPORT, AZ US",5,28,2000,0,NaN,NaN,95,110,79
USW00023183,"PHOENIX AIRPORT, AZ US",5,29,2000,0,NaN,NaN,95,110,80
USW00023183,"PHOENIX AIRPORT, AZ US",5,30,2000,0,NaN,NaN,93,107,78
USW00023183,"PHOENIX AIRPORT, AZ US",5,31,2000,0,NaN,NaN,92,103,81
USW00023183,"PHOENIX AIRPORT, AZ US",6,1,2000,0,NaN,NaN,91,103,78
USW00023183,"PHOENIX AIRPORT, AZ US",6,2,2000,0,NaN,NaN,91,103,79
USW00023183,"PHOENIX AIRPORT, AZ US",6,3,2000,0,NaN,NaN,91,105,76
USW00023183,"PHOENIX AIRPORT, AZ US",6,4,2000,0,NaN,NaN,91,106,75
USW00023183,"PHOENIX AIRPORT, AZ US",6,5,2000,0,NaN,NaN,93,108,78
USW00023183,"PHOENIX AIRPORT, AZ US",6,6,2000,0,NaN,NaN,96,109,82
USW00023183,"PHOENIX AIRPORT, AZ US",6,7,2000,0,NaN,NaN,95,109,81
USW00023183,"PHOENIX AIRPORT, AZ US",6,8,2000,0,NaN,NaN,93,100,85
USW00023183,"PHOENIX AIRPORT, AZ US",6,9,2000,0,NaN,NaN,83,93,73
USW00023183,"PHOENIX AIRPORT, AZ US",6,10,2000,0,NaN,NaN,84,95,72
USW00023183,"PHOENIX AIRPORT, AZ US",6,11,2000,0,NaN,NaN,87,100,73
USW00023183,"PHOENIX AIRPORT, AZ US",6,12,2000,0,NaN,NaN,90,104,75
USW00023183,"PHOENIX AIRPORT, AZ US",6,13,2000,0,NaN,NaN,92,107,77
USW00023183,"PHOENIX AIRPORT, AZ US",6,14,2000,0,NaN,NaN,95,109,80
USW00023183,"PHOENIX AIRPORT, AZ US",6,15,2000,0,NaN,NaN,96,109,82
USW00023183,"PHOENIX AIRPORT, AZ US",6,16,2000,0,NaN,NaN,95,107,83
USW00023183,"PHOENIX AIRPORT, AZ US",6,17,2000,0,NaN,NaN,94,104,83
USW00023183,"PHOENIX AIRPORT, AZ US",6,18,2000,0,NaN,NaN,93,101,84
USW00023183,"PHOENIX AIRPORT, AZ US",6,19,2000,0,NaN,NaN,NaN,101,82
USW00023183,"PHOENIX AIRPORT, AZ US",6,20,2000,0.15,NaN,NaN,88,98,77
USW00023183,"PHOENIX AIRPORT, AZ US",6,21,2000,0,NaN,NaN,89,102,75
USW00023183,"PHOENIX AIRPORT, AZ US",6,22,2000,0.15,NaN,NaN,84,91,77
USW00023183,"PHOENIX AIRPORT, AZ US",6,23,2000,0,NaN,NaN,87,100,74
USW00023183,"PHOENIX AIRPORT, AZ US",6,24,2000,0,NaN,NaN,90,102,77
USW00023183,"PHOENIX AIRPORT, AZ US",6,25,2000,0,NaN,NaN,94,106,81
USW00023183,"PHOENIX AIRPORT, AZ US",6,26,2000,0,NaN,NaN,95,107,82
USW00023183,"PHOENIX AIRPORT, AZ US",6,27,2000,0,NaN,NaN,98,106,90
USW00023183,"PHOENIX AIRPORT, AZ US",6,28,2000,0.01,NaN,NaN,91,103,79
USW00023183,"PHOENIX AIRPORT, AZ US",6,29,2000,0.03,NaN,NaN,89,101,77
USW00023183,"PHOENIX AIRPORT, AZ US",6,30,2000,0,NaN,NaN,92,102,82
USW00023183,"PHOENIX AIRPORT, AZ US",7,1,2000,0,NaN,NaN,94,103,84
USW00023183,"PHOENIX AIRPORT, AZ US",7,2,2000,0,NaN,NaN,94,105,83
USW00023183,"PHOENIX AIRPORT, AZ US",7,3,2000,0,NaN,NaN,94,105,82
USW00023183,"PHOENIX AIRPORT, AZ US",7,4,2000,0,NaN,NaN,91,104,78
USW00023183,"PHOENIX AIRPORT, AZ US",7,5,2000,0,NaN,NaN,91,105,77
USW00023183,"PHOENIX AIRPORT, AZ US",7,6,2000,0,NaN,NaN,90,102,78
USW00023183,"PHOENIX AIRPORT, AZ US",7,7,2000,0.23,NaN,NaN,88,100,76
USW00023183,"PHOENIX AIRPORT, AZ US",7,8,2000,0,NaN,NaN,88,99,77
USW00023183,"PHOENIX AIRPORT, AZ US",7,9,2000,0,NaN,NaN,92,103,81
USW00023183,"PHOENIX AIRPORT, AZ US",7,10,2000,0,NaN,NaN,91,101,80
USW00023183,"PHOENIX AIRPORT, AZ US",7,11,2000,0,NaN,NaN,95,106,84
USW00023183,"PHOENIX AIRPORT, AZ US",7,12,2000,0,NaN,NaN,93,106,80
USW00023183,"PHOENIX AIRPORT, AZ US",7,13,2000,0,NaN,NaN,95,104,85
USW00023183,"PHOENIX AIRPORT, AZ US",7,14,2000,0,NaN,NaN,95,105,85
USW00023183,"PHOENIX AIRPORT, AZ US",7,15,2000,0,NaN,NaN,96,107,84
USW00023183,"PHOENIX AIRPORT, AZ US",7,16,2000,0,NaN,NaN,97,107,86
USW00023183,"PHOENIX AIRPORT, AZ US",7,17,2000,0,NaN,NaN,96,108,83
USW00023183,"PHOENIX AIRPORT, AZ US",7,18,2000,0,NaN,NaN,97,113,81
USW00023183,"PHOENIX AIRPORT, AZ US",7,19,2000,0,NaN,NaN,99,113,84
USW00023183,"PHOENIX AIRPORT, AZ US",7,20,2000,0,NaN,NaN,99,111,86
USW00023183,"PHOENIX AIRPORT, AZ US",7,21,2000,0,NaN,NaN,97,106,88
USW00023183,"PHOENIX AIRPORT, AZ US",7,22,2000,0,NaN,NaN,97,105,88
USW00023183,"PHOENIX AIRPORT, AZ US",7,23,2000,0,NaN,NaN,99,109,88
USW00023183,"PHOENIX AIRPORT, AZ US",7,24,2000,0,NaN,NaN,101,111,90
USW00023183,"PHOENIX AIRPORT, AZ US",7,25,2000,0,NaN,NaN,100,111,89
USW00023183,"PHOENIX AIRPORT, AZ US",7,26,2000,0,NaN,NaN,100,111,89
USW00023183,"PHOENIX AIRPORT, AZ US",7,27,2000,0,NaN,NaN,101,110,91
USW00023183,"PHOENIX AIRPORT, AZ US",7,28,2000,0,NaN,NaN,101,112,89
USW00023183,"PHOENIX AIRPORT, AZ US",7,29,2000,0,NaN,NaN,97,106,87
USW00023183,"PHOENIX AIRPORT, AZ US",7,30,2000,0.04,NaN,NaN,93,108,78
USW00023183,"PHOENIX AIRPORT, AZ US",7,31,2000,0.01,NaN,NaN,93,106,79
USW00023183,"PHOENIX AIRPORT, AZ US",8,1,2000,0,NaN,NaN,97,108,85
USW00023183,"PHOENIX AIRPORT, AZ US",8,2,2000,0,NaN,NaN,97,108,86
USW00023183,"PHOENIX AIRPORT, AZ US",8,3,2000,0,NaN,NaN,99,109,88
USW00023183,"PHOENIX AIRPORT, AZ US",8,4,2000,0,NaN,NaN,99,110,88
USW00023183,"PHOENIX AIRPORT, AZ US",8,5,2000,0,NaN,NaN,100,112,87
USW00023183,"PHOENIX AIRPORT, AZ US",8,6,2000,0,NaN,NaN,94,103,85
USW00023183,"PHOENIX AIRPORT, AZ US",8,7,2000,0,NaN,NaN,91,101,80
USW00023183,"PHOENIX AIRPORT, AZ US",8,8,2000,0,NaN,NaN,88,97,78
USW00023183,"PHOENIX AIRPORT, AZ US",8,9,2000,0,NaN,NaN,94,105,83
USW00023183,"PHOENIX AIRPORT, AZ US",8,10,2000,0,NaN,NaN,97,106,87
USW00023183,"PHOENIX AIRPORT, AZ US",8,11,2000,0,NaN,NaN,97,107,86
USW00023183,"PHOENIX AIRPORT, AZ US",8,12,2000,0,NaN,NaN,93,102,84
USW00023183,"PHOENIX AIRPORT, AZ US",8,13,2000,0,NaN,NaN,97,107,87
USW00023183,"PHOENIX AIRPORT, AZ US",8,14,2000,0,NaN,NaN,96,107,85
USW00023183,"PHOENIX AIRPORT, AZ US",8,15,2000,0,NaN,NaN,97,106,87
USW00023183,"PHOENIX AIRPORT, AZ US",8,16,2000,0,NaN,NaN,100,110,89
USW00023183,"PHOENIX AIRPORT, AZ US",8,17,2000,0.2,NaN,NaN,90,103,76
USW00023183,"PHOENIX AIRPORT, AZ US",8,18,2000,0,NaN,NaN,87,97,77
USW00023183,"PHOENIX AIRPORT, AZ US",8,19,2000,0,NaN,NaN,95,105,84
USW00023183,"PHOENIX AIRPORT, AZ US",8,20,2000,0,NaN,NaN,96,106,85
USW00023183,"PHOENIX AIRPORT, AZ US",8,21,2000,0,NaN,NaN,95,105,85
USW00023183,"PHOENIX AIRPORT, AZ US",8,22,2000,0,NaN,NaN,90,101,79
USW00023183,"PHOENIX AIRPORT, AZ US",8,23,2000,0,NaN,NaN,89,99,79
USW00023183,"PHOENIX AIRPORT, AZ US",8,24,2000,0.02,NaN,NaN,91,104,78
USW00023183,"PHOENIX AIRPORT, AZ US",8,25,2000,0,NaN,NaN,91,101,80
USW00023183,"PHOENIX AIRPORT, AZ US",8,26,2000,0.21,NaN,NaN,95,105,84
USW00023183,"PHOENIX AIRPORT, AZ US",8,27,2000,0,NaN,NaN,88,92,83
USW00023183,"PHOENIX AIRPORT, AZ US",8,28,2000,0.01,NaN,NaN,86,93,78
USW00023183,"PHOENIX AIRPORT, AZ US",8,29,2000,0.14,NaN,NaN,79,85,72
USW00023183,"PHOENIX AIRPORT, AZ US",8,30,2000,0,NaN,NaN,84,93,74
USW00023183,"PHOENIX AIRPORT, AZ US",8,31,2000,0,NaN,NaN,83,94,71
USW00023183,"PHOENIX AIRPORT, AZ US",9,1,2000,0,NaN,NaN,84,92,76
USW00023183,"PHOENIX AIRPORT, AZ US",9,2,2000,0,NaN,NaN,86,98,73
USW00023183,"PHOENIX AIRPORT, AZ US",9,3,2000,0,NaN,NaN,88,101,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,4,2000,0,NaN,NaN,89,104,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,5,2000,0,NaN,NaN,91,104,78
USW00023183,"PHOENIX AIRPORT, AZ US",9,6,2000,0,NaN,NaN,94,102,85
USW00023183,"PHOENIX AIRPORT, AZ US",9,7,2000,0,NaN,NaN,95,107,82
USW00023183,"PHOENIX AIRPORT, AZ US",9,8,2000,0.01,NaN,NaN,94,105,83
USW00023183,"PHOENIX AIRPORT, AZ US",9,9,2000,0,NaN,NaN,91,103,78
USW00023183,"PHOENIX AIRPORT, AZ US",9,10,2000,0,NaN,NaN,91,100,81
USW00023183,"PHOENIX AIRPORT, AZ US",9,11,2000,0,NaN,NaN,92,102,82
USW00023183,"PHOENIX AIRPORT, AZ US",9,12,2000,0,NaN,NaN,92,105,79
USW00023183,"PHOENIX AIRPORT, AZ US",9,13,2000,0,NaN,NaN,94,109,79
USW00023183,"PHOENIX AIRPORT, AZ US",9,14,2000,0,NaN,NaN,96,112,80
USW00023183,"PHOENIX AIRPORT, AZ US",9,15,2000,0,NaN,NaN,97,110,83
USW00023183,"PHOENIX AIRPORT, AZ US",9,16,2000,0,NaN,NaN,95,107,82
USW00023183,"PHOENIX AIRPORT, AZ US",9,17,2000,0,NaN,NaN,94,106,81
USW00023183,"PHOENIX AIRPORT, AZ US",9,18,2000,0,NaN,NaN,93,101,84
USW00023183,"PHOENIX AIRPORT, AZ US",9,19,2000,0,NaN,NaN,92,102,82
USW00023183,"PHOENIX AIRPORT, AZ US",9,20,2000,0,NaN,NaN,90,100,80
USW00023183,"PHOENIX AIRPORT, AZ US",9,21,2000,0,NaN,NaN,91,100,82
USW00023183,"PHOENIX AIRPORT, AZ US",9,22,2000,0,NaN,NaN,87,97,76
USW00023183,"PHOENIX AIRPORT, AZ US",9,23,2000,0,NaN,NaN,81,87,74
USW00023183,"PHOENIX AIRPORT, AZ US",9,24,2000,0,NaN,NaN,79,91,67
USW00023183,"PHOENIX AIRPORT, AZ US",9,25,2000,0,NaN,NaN,83,99,67
USW00023183,"PHOENIX AIRPORT, AZ US",9,26,2000,0,NaN,NaN,91,101,81
USW00023183,"PHOENIX AIRPORT, AZ US",9,27,2000,0,NaN,NaN,91,100,81
USW00023183,"PHOENIX AIRPORT, AZ US",9,28,2000,0,NaN,NaN,91,103,79
USW00023183,"PHOENIX AIRPORT, AZ US",9,29,2000,0,NaN,NaN,91,101,81
USW00023183,"PHOENIX AIRPORT, AZ US",9,30,2000,0,NaN,NaN,91,102,79
USW00023183,"PHOENIX AIRPORT, AZ US",10,1,2000,0,NaN,NaN,89,102,76
USW00023183,"PHOENIX AIRPORT, AZ US",10,2,2000,0,NaN,NaN,89,100,77
USW00023183,"PHOENIX AIRPORT, AZ US",10,3,2000,0,NaN,NaN,88,98,78
USW00023183,"PHOENIX AIRPORT, AZ US",10,4,2000,0.25,NaN,NaN,81,89,72
USW00023183,"PHOENIX AIRPORT, AZ US",10,5,2000,0,NaN,NaN,85,98,71
USW00023183,"PHOENIX AIRPORT, AZ US",10,6,2000,0,NaN,NaN,86,98,73
USW00023183,"PHOENIX AIRPORT, AZ US",10,7,2000,0,NaN,NaN,85,97,72
USW00023183,"PHOENIX AIRPORT, AZ US",10,8,2000,0,NaN,NaN,78,87,69
USW00023183,"PHOENIX AIRPORT, AZ US",10,9,2000,0.05,NaN,NaN,73,83,63
USW00023183,"PHOENIX AIRPORT, AZ US",10,10,2000,0.54,NaN,NaN,69,79,59
USW00023183,"PHOENIX AIRPORT, AZ US",10,11,2000,0.12,NaN,NaN,69,75,62
USW00023183,"PHOENIX AIRPORT, AZ US",10,12,2000,0,NaN,NaN,66,75,57
USW00023183,"PHOENIX AIRPORT, AZ US",10,13,2000,0,NaN,NaN,68,79,56
USW00023183,"PHOENIX AIRPORT, AZ US",10,14,2000,0,NaN,NaN,70,82,58
USW00023183,"PHOENIX AIRPORT, AZ US",10,15,2000,0,NaN,NaN,71,84,58
USW00023183,"PHOENIX AIRPORT, AZ US",10,16,2000,0,NaN,NaN,74,86,61
USW00023183,"PHOENIX AIRPORT, AZ US",10,17,2000,0,NaN,NaN,76,90,62
USW00023183,"PHOENIX AIRPORT, AZ US",10,18,2000,0,NaN,NaN,81,92,69
USW00023183,"PHOENIX AIRPORT, AZ US",10,19,2000,0.02,NaN,NaN,74,80,68
USW00023183,"PHOENIX AIRPORT, AZ US",10,20,2000,0,NaN,NaN,75,86,63
USW00023183,"PHOENIX AIRPORT, AZ US",10,21,2000,0.4,NaN,NaN,72,81,63
USW00023183,"PHOENIX AIRPORT, AZ US",10,22,2000,0.25,NaN,NaN,62,66,57
USW00023183,"PHOENIX AIRPORT, AZ US",10,23,2000,0.17,NaN,NaN,63,69,57
USW00023183,"PHOENIX AIRPORT, AZ US",10,24,2000,0.04,NaN,NaN,64,71,57
USW00023183,"PHOENIX AIRPORT, AZ US",10,25,2000,0,NaN,NaN,66,76,55
USW00023183,"PHOENIX AIRPORT, AZ US",10,26,2000,0,NaN,NaN,69,79,59
USW00023183,"PHOENIX AIRPORT, AZ US",10,27,2000,0.94,NaN,NaN,63,70,56
USW00023183,"PHOENIX AIRPORT, AZ US",10,28,2000,0.12,NaN,NaN,62,68,55
USW00023183,"PHOENIX AIRPORT, AZ US",10,29,2000,0,NaN,NaN,64,72,55
USW00023183,"PHOENIX AIRPORT, AZ US",10,30,2000,0.27,NaN,NaN,65,74,56
USW00023183,"PHOENIX AIRPORT, AZ US",10,31,2000,0,NaN,NaN,58,66,49
USW00023183,"PHOENIX AIRPORT, AZ US",11,1,2000,0,NaN,NaN,59,69,49
USW00023183,"PHOENIX AIRPORT, AZ US",11,2,2000,0,NaN,NaN,60,68,51
USW00023183,"PHOENIX AIRPORT, AZ US",11,3,2000,0,NaN,NaN,61,69,53
USW00023183,"PHOENIX AIRPORT, AZ US",11,4,2000,0,NaN,NaN,62,67,57
USW00023183,"PHOENIX AIRPORT, AZ US",11,5,2000,0,NaN,NaN,60,67,52
USW00023183,"PHOENIX AIRPORT, AZ US",11,6,2000,0.5,NaN,NaN,54,59,48
USW00023183,"PHOENIX AIRPORT, AZ US",11,7,2000,0,NaN,NaN,54,63,45
USW00023183,"PHOENIX AIRPORT, AZ US",11,8,2000,0,NaN,NaN,53,63,43
USW00023183,"PHOENIX AIRPORT, AZ US",11,9,2000,0,NaN,NaN,56,67,45
USW00023183,"PHOENIX AIRPORT, AZ US",11,10,2000,0,NaN,NaN,56,62,50
USW00023183,"PHOENIX AIRPORT, AZ US",11,11,2000,0,NaN,NaN,54,61,46
USW00023183,"PHOENIX AIRPORT, AZ US",11,12,2000,0,NaN,NaN,53,62,43
USW00023183,"PHOENIX AIRPORT, AZ US",11,13,2000,0,NaN,NaN,53,65,41
USW00023183,"PHOENIX AIRPORT, AZ US",11,14,2000,0,NaN,NaN,56,66,46
USW00023183,"PHOENIX AIRPORT, AZ US",11,15,2000,0,NaN,NaN,53,63,43
USW00023183,"PHOENIX AIRPORT, AZ US",11,16,2000,0,NaN,NaN,52,63,40
USW00023183,"PHOENIX AIRPORT, AZ US",11,17,2000,0,NaN,NaN,52,63,41
USW00023183,"PHOENIX AIRPORT, AZ US",11,18,2000,0,NaN,NaN,52,63,40
USW00023183,"PHOENIX AIRPORT, AZ US",11,19,2000,0,NaN,NaN,53,67,39
USW00023183,"PHOENIX AIRPORT, AZ US",11,20,2000,0,NaN,NaN,59,74,43
USW00023183,"PHOENIX AIRPORT, AZ US",11,21,2000,0,NaN,NaN,63,72,53
USW00023183,"PHOENIX AIRPORT, AZ US",11,22,2000,0,NaN,NaN,63,73,52
USW00023183,"PHOENIX AIRPORT, AZ US",11,23,2000,0,NaN,NaN,56,66,45
USW00023183,"PHOENIX AIRPORT, AZ US",11,24,2000,0,NaN,NaN,56,67,45
USW00023183,"PHOENIX AIRPORT, AZ US",11,25,2000,0,NaN,NaN,58,71,45
USW00023183,"PHOENIX AIRPORT, AZ US",11,26,2000,0,NaN,NaN,59,74,44
USW00023183,"PHOENIX AIRPORT, AZ US",11,27,2000,0,NaN,NaN,59,72,46
USW00023183,"PHOENIX AIRPORT, AZ US",11,28,2000,0,NaN,NaN,61,74,47
USW00023183,"PHOENIX AIRPORT, AZ US",11,29,2000,0,NaN,NaN,62,76,48
USW00023183,"PHOENIX AIRPORT, AZ US",11,30,2000,0,NaN,NaN,63,76,50
USW00023183,"PHOENIX AIRPORT, AZ US",12,1,2000,0,NaN,NaN,61,73,48
USW00023183,"PHOENIX AIRPORT, AZ US",12,2,2000,0,NaN,NaN,64,74,54
USW00023183,"PHOENIX AIRPORT, AZ US",12,3,2000,0,NaN,NaN,63,74,52
USW00023183,"PHOENIX AIRPORT, AZ US",12,4,2000,0,NaN,NaN,63,76,49
USW00023183,"PHOENIX AIRPORT, AZ US",12,5,2000,0,NaN,NaN,64,77,51
USW00023183,"PHOENIX AIRPORT, AZ US",12,6,2000,0,NaN,NaN,62,75,49
USW00023183,"PHOENIX AIRPORT, AZ US",12,7,2000,0,NaN,NaN,63,73,53
USW00023183,"PHOENIX AIRPORT, AZ US",12,8,2000,0,NaN,NaN,62,73,51
USW00023183,"PHOENIX AIRPORT, AZ US",12,9,2000,0,NaN,NaN,58,68,48
USW00023183,"PHOENIX AIRPORT, AZ US",12,10,2000,0,NaN,NaN,57,64,50
USW00023183,"PHOENIX AIRPORT, AZ US",12,11,2000,0,NaN,NaN,57,69,44
USW00023183,"PHOENIX AIRPORT, AZ US",12,12,2000,0,NaN,NaN,55,65,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,13,2000,0,NaN,NaN,53,62,43
USW00023183,"PHOENIX AIRPORT, AZ US",12,14,2000,0,NaN,NaN,54,65,43
USW00023183,"PHOENIX AIRPORT, AZ US",12,15,2000,0,NaN,NaN,55,65,44
USW00023183,"PHOENIX AIRPORT, AZ US",12,16,2000,0,NaN,NaN,54,67,41
USW00023183,"PHOENIX AIRPORT, AZ US",12,17,2000,0,NaN,NaN,57,72,42
USW00023183,"PHOENIX AIRPORT, AZ US",12,18,2000,0,NaN,NaN,53,65,41
USW00023183,"PHOENIX AIRPORT, AZ US",12,19,2000,0,NaN,NaN,55,68,41
USW00023183,"PHOENIX AIRPORT, AZ US",12,20,2000,0,NaN,NaN,53,66,40
USW00023183,"PHOENIX AIRPORT, AZ US",12,21,2000,0,NaN,NaN,56,70,41
USW00023183,"PHOENIX AIRPORT, AZ US",12,22,2000,0,NaN,NaN,57,72,42
USW00023183,"PHOENIX AIRPORT, AZ US",12,23,2000,0,NaN,NaN,58,73,43
USW00023183,"PHOENIX AIRPORT, AZ US",12,24,2000,0,NaN,NaN,60,73,46
USW00023183,"PHOENIX AIRPORT, AZ US",12,25,2000,0,NaN,NaN,54,66,42
USW00023183,"PHOENIX AIRPORT, AZ US",12,26,2000,0,NaN,NaN,55,66,43
USW00023183,"PHOENIX AIRPORT, AZ US",12,27,2000,0,NaN,NaN,53,64,42
USW00023183,"PHOENIX AIRPORT, AZ US",12,28,2000,0,NaN,NaN,54,67,41
USW00023183,"PHOENIX AIRPORT, AZ US",12,29,2000,0,NaN,NaN,57,73,41
USW00023183,"PHOENIX AIRPORT, AZ US",12,30,2000,0,NaN,NaN,58,70,45
USW00023183,"PHOENIX AIRPORT, AZ US",12,31,2000,0,NaN,NaN,56,69,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,1,2001,0,NaN,NaN,58,69,46
USW00023183,"PHOENIX AIRPORT, AZ US",1,2,2001,0,NaN,NaN,59,74,44
USW00023183,"PHOENIX AIRPORT, AZ US",1,3,2001,0,NaN,NaN,60,74,46
USW00023183,"PHOENIX AIRPORT, AZ US",1,4,2001,0,NaN,NaN,61,76,45
USW00023183,"PHOENIX AIRPORT, AZ US",1,5,2001,0,NaN,NaN,62,74,50
USW00023183,"PHOENIX AIRPORT, AZ US",1,6,2001,0,NaN,NaN,62,70,53
USW00023183,"PHOENIX AIRPORT, AZ US",1,7,2001,0,NaN,NaN,60,70,49
USW00023183,"PHOENIX AIRPORT, AZ US",1,8,2001,0.2,NaN,NaN,63,75,51
USW00023183,"PHOENIX AIRPORT, AZ US",1,9,2001,0.15,NaN,NaN,53,56,50
USW00023183,"PHOENIX AIRPORT, AZ US",1,10,2001,0,NaN,NaN,56,62,49
USW00023183,"PHOENIX AIRPORT, AZ US",1,11,2001,0,NaN,NaN,58,70,46
USW00023183,"PHOENIX AIRPORT, AZ US",1,12,2001,0.48,NaN,NaN,50,55,45
USW00023183,"PHOENIX AIRPORT, AZ US",1,13,2001,0,NaN,NaN,50,57,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,14,2001,0,NaN,NaN,50,59,40
USW00023183,"PHOENIX AIRPORT, AZ US",1,15,2001,0.01,NaN,NaN,49,58,40
USW00023183,"PHOENIX AIRPORT, AZ US",1,16,2001,0.24,NaN,NaN,45,48,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,17,2001,0,NaN,NaN,46,55,37
USW00023183,"PHOENIX AIRPORT, AZ US",1,18,2001,0,NaN,NaN,47,57,36
USW00023183,"PHOENIX AIRPORT, AZ US",1,19,2001,0,NaN,NaN,50,61,38
USW00023183,"PHOENIX AIRPORT, AZ US",1,20,2001,0,NaN,NaN,56,66,46
USW00023183,"PHOENIX AIRPORT, AZ US",1,21,2001,0,NaN,NaN,58,71,44
USW00023183,"PHOENIX AIRPORT, AZ US",1,22,2001,0,NaN,NaN,62,72,51
USW00023183,"PHOENIX AIRPORT, AZ US",1,23,2001,0,NaN,NaN,57,69,45
USW00023183,"PHOENIX AIRPORT, AZ US",1,24,2001,0,NaN,NaN,60,72,47
USW00023183,"PHOENIX AIRPORT, AZ US",1,25,2001,0,NaN,NaN,55,62,47
USW00023183,"PHOENIX AIRPORT, AZ US",1,26,2001,0,NaN,NaN,51,60,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,27,2001,0.69,NaN,NaN,50,55,44
USW00023183,"PHOENIX AIRPORT, AZ US",1,28,2001,0,NaN,NaN,47,53,41
USW00023183,"PHOENIX AIRPORT, AZ US",1,29,2001,0,NaN,NaN,50,57,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,30,2001,0,NaN,NaN,51,59,42
USW00023183,"PHOENIX AIRPORT, AZ US",1,31,2001,0,NaN,NaN,49,59,38
USW00023183,"PHOENIX AIRPORT, AZ US",2,1,2001,0,NaN,NaN,53,67,38
USW00023183,"PHOENIX AIRPORT, AZ US",2,2,2001,0,NaN,NaN,56,68,43
USW00023183,"PHOENIX AIRPORT, AZ US",2,3,2001,0,NaN,NaN,57,70,44
USW00023183,"PHOENIX AIRPORT, AZ US",2,4,2001,0,NaN,NaN,63,79,46
USW00023183,"PHOENIX AIRPORT, AZ US",2,5,2001,0,NaN,NaN,65,79,51
USW00023183,"PHOENIX AIRPORT, AZ US",2,6,2001,0,NaN,NaN,65,78,52
USW00023183,"PHOENIX AIRPORT, AZ US",2,7,2001,0,NaN,NaN,64,73,54
USW00023183,"PHOENIX AIRPORT, AZ US",2,8,2001,0,NaN,NaN,49,56,42
USW00023183,"PHOENIX AIRPORT, AZ US",2,9,2001,0,NaN,NaN,49,59,39
USW00023183,"PHOENIX AIRPORT, AZ US",2,10,2001,0,NaN,NaN,54,67,41
USW00023183,"PHOENIX AIRPORT, AZ US",2,11,2001,0,NaN,NaN,54,65,42
USW00023183,"PHOENIX AIRPORT, AZ US",2,12,2001,0,NaN,NaN,56,70,42
USW00023183,"PHOENIX AIRPORT, AZ US",2,13,2001,0.08,NaN,NaN,56,65,46
USW00023183,"PHOENIX AIRPORT, AZ US",2,14,2001,0.23,NaN,NaN,49,55,43
USW00023183,"PHOENIX AIRPORT, AZ US",2,15,2001,0,NaN,NaN,51,59,42
USW00023183,"PHOENIX AIRPORT, AZ US",2,16,2001,0,NaN,NaN,54,64,43
USW00023183,"PHOENIX AIRPORT, AZ US",2,17,2001,0,NaN,NaN,56,68,43
USW00023183,"PHOENIX AIRPORT, AZ US",2,18,2001,0,NaN,NaN,62,74,49
USW00023183,"PHOENIX AIRPORT, AZ US",2,19,2001,0,NaN,NaN,61,75,47
USW00023183,"PHOENIX AIRPORT, AZ US",2,20,2001,0,NaN,NaN,63,75,51
USW00023183,"PHOENIX AIRPORT, AZ US",2,21,2001,0,NaN,NaN,62,75,49
USW00023183,"PHOENIX AIRPORT, AZ US",2,22,2001,0,NaN,NaN,62,74,50
USW00023183,"PHOENIX AIRPORT, AZ US",2,23,2001,0,NaN,NaN,58,64,51
USW00023183,"PHOENIX AIRPORT, AZ US",2,24,2001,0,NaN,NaN,53,63,43
USW00023183,"PHOENIX AIRPORT, AZ US",2,25,2001,0.12,NaN,NaN,58,66,50
