STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,,
USC00142835,"FORT SCOTT, KS US",1/17/2010,0,0,41,31,,
USC00142835,"FORT SCOTT, KS US",1/18/2010,0,0,44,29,,
USC00142835,"FORT SCOTT, KS US",1/19/2010,0.02,0,58,29,,
USC00142835,"FORT SCOTT, KS US",1/20/2010,0.1,0,54,37,,
USC00142835,"FORT SCOTT, KS US",1/21/2010,0.1,0,54,37,,
USC00142835,"FORT SCOTT, KS US",1/22/2010,0.05,0,41,37,,
USC00142835,"FORT SCOTT, KS US",1/23/2010,0,0,51,37,,
USC00142835,"FORT SCOTT, KS US",1/24/2010,0.04,0,52,37,,
USC00142835,"FORT SCOTT, KS US",1/25/2010,0,0,44,29,,
USC00142835,"FORT SCOTT, KS US",1/26/2010,0,0,36,22,,
USC00142835,"FORT SCOTT, KS US",1/27/2010,0,0,37,22,,
USC00142835,"FORT SCOTT, KS US",1/28/2010,0,0,52,22,,
USC00142835,"FORT SCOTT, KS US",1/29/2010,0.15,,26,18,,
USC00142835,"FORT SCOTT, KS US",1/30/2010,0.15,,20,16,,
USC00142835,"FORT SCOTT, KS US",1/31/2010,0,0,29,9,,
USC00142835,"FORT SCOTT, KS US",2/1/2010,0,0,30,12,,
USC00142835,"FORT SCOTT, KS US",2/2/2010,0,0,36,24,,
USC00142835,"FORT SCOTT, KS US",2/3/2010,0,0,41,21,,
USC00142835,"FORT SCOTT, KS US",2/4/2010,0,0,39,21,,
USC00142835,"FORT SCOTT, KS US",2/5/2010,0.18,0,37,31,,
USC00142835,"FORT SCOTT, KS US",2/6/2010,0.1,0,34,31,,
USC00142835,"FORT SCOTT, KS US",2/7/2010,0,0,36,30,,
USC00142835,"FORT SCOTT, KS US",2/8/2010,0,0,35,30,,
USC00142835,"FORT SCOTT, KS US",2/9/2010,0,0,33,9,,
USC00142835,"FORT SCOTT, KS US",2/10/2010,0,0,28,11,,
USC00142835,"FORT SCOTT, KS US",2/11/2010,0,0,32,16,,
USC00142835,"FORT SCOTT, KS US",2/12/2010,0,0,37,26,,
USC00142835,"FORT SCOTT, KS US",2/13/2010,0,0,37,28,,
USC00142835,"FORT SCOTT, KS US",2/14/2010,0,0,42,28,,
USC00142835,"FORT SCOTT, KS US",2/15/2010,0,0,42,17,,
USC00142835,"FORT SCOTT, KS US",2/16/2010,0,0,27,17,,
USC00142835,"FORT SCOTT, KS US",2/17/2010,0,0,31,18,,
USC00142835,"FORT SCOTT, KS US",2/18/2010,0,0,44,19,,
USC00142835,"FORT SCOTT, KS US",2/19/2010,0,0,55,21,,
USC00142835,"FORT SCOTT, KS US",2/20/2010,0,0,45,36,,
USC00142835,"FORT SCOTT, KS US",2/21/2010,0.88,0,45,33,,
USC00142835,"FORT SCOTT, KS US",2/22/2010,0.1,0,35,21,,
USC00142835,"FORT SCOTT, KS US",2/23/2010,0,0,33,17,,
USC00142835,"FORT SCOTT, KS US",2/24/2010,0,0,41,13,,
USC00142835,"FORT SCOTT, KS US",2/25/2010,0,0,35,13,,
USC00142835,"FORT SCOTT, KS US",2/26/2010,0,0,44,17,,
USC00142835,"FORT SCOTT, KS US",2/27/2010,0,0,49,24,,
USC00142835,"FORT SCOTT, KS US",2/28/2010,0,0,43,20,,
USC00142835,"FORT SCOTT, KS US",3/1/2010,0,0,45,20,,
USC00142835,"FORT SCOTT, KS US",3/2/2010,0,0,43,23,,
USC00142835,"FORT SCOTT, KS US",3/3/2010,0,0,47,22,,
USC00142835,"FORT SCOTT, KS US",3/4/2010,0,0,49,21,,
USC00142835,"FORT SCOTT, KS US",3/5/2010,0,0,55,21,,
USC00142835,"FORT SCOTT, KS US",3/6/2010,0,0,65,31,,
USC00142835,"FORT SCOTT, KS US",3/7/2010,0,0,66,42,,
USC00142835,"FORT SCOTT, KS US",3/8/2010,0,0,65,40,,
USC00142835,"FORT SCOTT, KS US",3/9/2010,0.26,0,66,40,,
USC00142835,"FORT SCOTT, KS US",3/10/2010,0,0,61,42,,
USC00142835,"FORT SCOTT, KS US",3/11/2010,0.41,0,67,40,,
USC00142835,"FORT SCOTT, KS US",3/12/2010,0,0,46,39,,
USC00142835,"FORT SCOTT, KS US",3/13/2010,0,0,43,36,,
USC00142835,"FORT SCOTT, KS US",3/14/2010,0.07,0,47,38,,
USC00142835,"FORT SCOTT, KS US",3/15/2010,0,0,48,40,,
USC00142835,"FORT SCOTT, KS US",3/16/2010,0,0,50,41,,
USC00142835,"FORT SCOTT, KS US",3/17/2010,0,0,45,36,,
USC00142835,"FORT SCOTT, KS US",3/18/2010,0,0,49,33,,
USC00142835,"FORT SCOTT, KS US",3/19/2010,0,0,62,33,,
USC00142835,"FORT SCOTT, KS US",3/20/2010,0.1,0,69,28,,
USC00142835,"FORT SCOTT, KS US",3/21/2010,0.65,0,37,28,,
USC00142835,"FORT SCOTT, KS US",3/22/2010,0,0,39,29,,
USC00142835,"FORT SCOTT, KS US",3/23/2010,0,0,53,29,,
USC00142835,"FORT SCOTT, KS US",3/24/2010,0,0,74,32,,
USC00142835,"FORT SCOTT, KS US",3/25/2010,0.3,0,60,44,,
USC00142835,"FORT SCOTT, KS US",3/26/2010,0.04,0,57,32,,
USC00142835,"FORT SCOTT, KS US",3/27/2010,0,0,61,31,,
USC00142835,"FORT SCOTT, KS US",3/28/2010,0.5,0,59,42,,
USC00142835,"FORT SCOTT, KS US",3/29/2010,0,0,55,33,,
USC00142835,"FORT SCOTT, KS US",3/30/2010,0,0,66,33,,
USC00142835,"FORT SCOTT, KS US",3/31/2010,0,0,78,52,,
USC00142835,"FORT SCOTT, KS US",4/1/2010,0,0,80,61,,
USC00142835,"FORT SCOTT, KS US",4/2/2010,0,0,81,64,,
USC00142835,"FORT SCOTT, KS US",4/3/2010,0,0,67,43,,
USC00142835,"FORT SCOTT, KS US",4/4/2010,0,0,69,40,,
USC00142835,"FORT SCOTT, KS US",4/5/2010,0,0,80,59,,
USC00142835,"FORT SCOTT, KS US",4/6/2010,0,0,78,60,,
USC00142835,"FORT SCOTT, KS US",4/7/2010,1.3,0,76,49,,
USC00142835,"FORT SCOTT, KS US",4/8/2010,0,0,66,37,,
USC00142835,"FORT SCOTT, KS US",4/9/2010,0,0,65,36,,
USC00142835,"FORT SCOTT, KS US",4/10/2010,0,0,73,41,,
USC00142835,"FORT SCOTT, KS US",4/11/2010,0,0,77,48,,
USC00142835,"FORT SCOTT, KS US",4/12/2010,0,0,78,48,,
USC00142835,"FORT SCOTT, KS US",4/13/2010,0,0,81,55,,
USC00142835,"FORT SCOTT, KS US",4/14/2010,0,0,81,58,,
USC00142835,"FORT SCOTT, KS US",4/15/2010,0,0,80,57,,
USC00142835,"FORT SCOTT, KS US",4/16/2010,0,0,82,57,,
USC00142835,"FORT SCOTT, KS US",4/17/2010,0,0,82,46,,
USC00142835,"FORT SCOTT, KS US",4/18/2010,0,0,67,41,,
USC00142835,"FORT SCOTT, KS US",4/19/2010,0,0,67,41,,
USC00142835,"FORT SCOTT, KS US",4/20/2010,0,0,73,42,,
USC00142835,"FORT SCOTT, KS US",4/21/2010,0,0,73,42,,
USC00142835,"FORT SCOTT, KS US",4/22/2010,0,0,68,53,,
USC00142835,"FORT SCOTT, KS US",4/23/2010,0.35,0,72,56,,
USC00142835,"FORT SCOTT, KS US",4/24/2010,0,0,79,61,,
USC00142835,"FORT SCOTT, KS US",4/25/2010,1.08,0,63,52,,
USC00142835,"FORT SCOTT, KS US",4/26/2010,0,0,61,50,,
USC00142835,"FORT SCOTT, KS US",4/27/2010,0,0,60,44,,
USC00142835,"FORT SCOTT, KS US",4/28/2010,0,0,65,44,,
USC00142835,"FORT SCOTT, KS US",4/29/2010,0,0,71,46,,
USC00142835,"FORT SCOTT, KS US",4/30/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",5/1/2010,0.72,0,71,52,,
USC00142835,"FORT SCOTT, KS US",5/2/2010,0.47,0,61,50,,
USC00142835,"FORT SCOTT, KS US",5/3/2010,0,0,73,51,,
USC00142835,"FORT SCOTT, KS US",5/4/2010,0,0,76,51,,
USC00142835,"FORT SCOTT, KS US",5/5/2010,0,0,80,55,,
USC00142835,"FORT SCOTT, KS US",5/6/2010,0,0,79,51,,
USC00142835,"FORT SCOTT, KS US",5/7/2010,0,0,86,51,,
USC00142835,"FORT SCOTT, KS US",5/8/2010,0,0,67,43,,
USC00142835,"FORT SCOTT, KS US",5/9/2010,0,0,64,42,,
USC00142835,"FORT SCOTT, KS US",5/10/2010,0.49,0,61,48,,
USC00142835,"FORT SCOTT, KS US",5/11/2010,1.01,0,65,48,,
USC00142835,"FORT SCOTT, KS US",5/12/2010,1.84,0,74,55,,
USC00142835,"FORT SCOTT, KS US",5/13/2010,1.32,0,81,56,,
USC00142835,"FORT SCOTT, KS US",5/14/2010,0.03,0,61,53,,
USC00142835,"FORT SCOTT, KS US",5/15/2010,0,0,64,53,,
USC00142835,"FORT SCOTT, KS US",5/16/2010,0.19,0,62,53,,
USC00142835,"FORT SCOTT, KS US",5/17/2010,0,0,64,53,,
USC00142835,"FORT SCOTT, KS US",5/18/2010,0,0,66,48,,
USC00142835,"FORT SCOTT, KS US",5/19/2010,0,0,73,45,,
USC00142835,"FORT SCOTT, KS US",5/20/2010,1.11,0,59,45,,
USC00142835,"FORT SCOTT, KS US",5/21/2010,0.08,0,71,55,,
USC00142835,"FORT SCOTT, KS US",5/22/2010,0,0,74,58,,
USC00142835,"FORT SCOTT, KS US",5/23/2010,0,0,86,61,,
USC00142835,"FORT SCOTT, KS US",5/24/2010,0,0,86,70,,
USC00142835,"FORT SCOTT, KS US",5/25/2010,0,0,88,69,,
USC00142835,"FORT SCOTT, KS US",5/26/2010,1.12,0,89,64,,
USC00142835,"FORT SCOTT, KS US",5/27/2010,0,0,86,64,,
USC00142835,"FORT SCOTT, KS US",5/28/2010,0,0,86,65,,
USC00142835,"FORT SCOTT, KS US",5/29/2010,0,0,88,64,,
USC00142835,"FORT SCOTT, KS US",5/30/2010,0,0,86,63,,
USC00142835,"FORT SCOTT, KS US",5/31/2010,0,0,89,64,,
USC00142835,"FORT SCOTT, KS US",6/1/2010,0,0,86,69,,
USC00142835,"FORT SCOTT, KS US",6/2/2010,0,0,93,65,,
USC00142835,"FORT SCOTT, KS US",6/3/2010,0.03,0,89,65,,
USC00142835,"FORT SCOTT, KS US",6/4/2010,0,0,87,66,,
USC00142835,"FORT SCOTT, KS US",6/5/2010,0,0,91,66,,
USC00142835,"FORT SCOTT, KS US",6/6/2010,0,0,92,65,,
USC00142835,"FORT SCOTT, KS US",6/7/2010,0,0,85,65,,
USC00142835,"FORT SCOTT, KS US",6/8/2010,0.1,0,76,63,,
USC00142835,"FORT SCOTT, KS US",6/9/2010,1.09,0,89,66,,
USC00142835,"FORT SCOTT, KS US",6/10/2010,0,0,83,67,,
USC00142835,"FORT SCOTT, KS US",6/11/2010,0,0,84,69,,
USC00142835,"FORT SCOTT, KS US",6/12/2010,0,0,87,74,,
USC00142835,"FORT SCOTT, KS US",6/13/2010,0.08,0,84,71,,
USC00142835,"FORT SCOTT, KS US",6/14/2010,1.26,0,90,65,,
USC00142835,"FORT SCOTT, KS US",6/15/2010,0.05,0,77,66,,
USC00142835,"FORT SCOTT, KS US",6/16/2010,0,0,83,66,,
USC00142835,"FORT SCOTT, KS US",6/17/2010,0.71,0,90,67,,
USC00142835,"FORT SCOTT, KS US",6/18/2010,0,0,91,70,,
USC00142835,"FORT SCOTT, KS US",6/19/2010,0,0,92,76,,
USC00142835,"FORT SCOTT, KS US",6/20/2010,0,0,92,70,,
USC00142835,"FORT SCOTT, KS US",6/21/2010,0,0,93,70,,
USC00142835,"FORT SCOTT, KS US",6/22/2010,0,0,93,75,,
USC00142835,"FORT SCOTT, KS US",6/23/2010,0,0,95,73,,
USC00142835,"FORT SCOTT, KS US",6/24/2010,0,0,95,71,,
USC00142835,"FORT SCOTT, KS US",6/25/2010,0,0,88,67,,
USC00142835,"FORT SCOTT, KS US",6/26/2010,0,0,94,69,,
USC00142835,"FORT SCOTT, KS US",6/27/2010,0,0,93,75,,
USC00142835,"FORT SCOTT, KS US",6/28/2010,0.12,0,91,67,,
USC00142835,"FORT SCOTT, KS US",6/29/2010,0,0,89,67,,
USC00142835,"FORT SCOTT, KS US",6/30/2010,0,0,86,61,,
USC00142835,"FORT SCOTT, KS US",7/1/2010,0,0,86,62,,
USC00142835,"FORT SCOTT, KS US",7/2/2010,0,0,88,62,,
USC00142835,"FORT SCOTT, KS US",7/3/2010,0,0,90,65,,
USC00142835,"FORT SCOTT, KS US",7/4/2010,0.12,0,83,71,,
USC00142835,"FORT SCOTT, KS US",7/5/2010,1.64,0,89,72,,
USC00142835,"FORT SCOTT, KS US",7/6/2010,0.67,0,84,70,,
USC00142835,"FORT SCOTT, KS US",7/7/2010,0.74,0,77,70,,
USC00142835,"FORT SCOTT, KS US",7/8/2010,0.25,0,86,69,,
USC00142835,"FORT SCOTT, KS US",7/9/2010,0,0,82,69,,
USC00142835,"FORT SCOTT, KS US",7/10/2010,0,0,86,66,,
USC00142835,"FORT SCOTT, KS US",7/11/2010,0.36,0,88,66,,
USC00142835,"FORT SCOTT, KS US",7/12/2010,0.79,,,,,
USC00142835,"FORT SCOTT, KS US",7/13/2010,0.07,,,,,
USC00142835,"FORT SCOTT, KS US",7/14/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",7/15/2010,0.25,,,,,
USC00142835,"FORT SCOTT, KS US",7/16/2010,0,0,94,73,,
USC00142835,"FORT SCOTT, KS US",7/17/2010,0,0,95,71,,
USC00142835,"FORT SCOTT, KS US",7/18/2010,0,0,95,71,,
USC00142835,"FORT SCOTT, KS US",7/19/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",7/20/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",7/21/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",7/22/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",7/23/2010,0,0,94,79,,
USC00142835,"FORT SCOTT, KS US",7/24/2010,0,0,95,77,,
USC00142835,"FORT SCOTT, KS US",7/25/2010,1.68,0,89,70,,
USC00142835,"FORT SCOTT, KS US",7/26/2010,0,0,89,74,,
USC00142835,"FORT SCOTT, KS US",7/27/2010,0,0,94,73,,
USC00142835,"FORT SCOTT, KS US",7/28/2010,0,0,91,74,,
USC00142835,"FORT SCOTT, KS US",7/29/2010,0,0,93,76,,
USC00142835,"FORT SCOTT, KS US",7/30/2010,0,0,95,78,,
USC00142835,"FORT SCOTT, KS US",7/31/2010,0,0,96,78,,
USC00142835,"FORT SCOTT, KS US",8/1/2010,0,0,95,71,,
USC00142835,"FORT SCOTT, KS US",8/2/2010,0,0,92,71,,
USC00142835,"FORT SCOTT, KS US",8/3/2010,0,0,103,76,,
USC00142835,"FORT SCOTT, KS US",8/4/2010,0,0,102,79,,
USC00142835,"FORT SCOTT, KS US",8/5/2010,0,0,101,75,,
USC00142835,"FORT SCOTT, KS US",8/6/2010,0,0,90,69,,
USC00142835,"FORT SCOTT, KS US",8/7/2010,0,0,93,76,,
USC00142835,"FORT SCOTT, KS US",8/8/2010,0,0,93,69,,
USC00142835,"FORT SCOTT, KS US",8/9/2010,0,0,101,76,,
USC00142835,"FORT SCOTT, KS US",8/10/2010,0,0,100,81,,
USC00142835,"FORT SCOTT, KS US",8/11/2010,0,0,101,80,,
USC00142835,"FORT SCOTT, KS US",8/12/2010,0,0,103,76,,
USC00142835,"FORT SCOTT, KS US",8/13/2010,0,0,104,81,,
USC00142835,"FORT SCOTT, KS US",8/14/2010,0.02,0,104,73,,
USC00142835,"FORT SCOTT, KS US",8/15/2010,0.32,0,101,73,,
USC00142835,"FORT SCOTT, KS US",8/16/2010,0,0,91,67,,
USC00142835,"FORT SCOTT, KS US",8/17/2010,0,0,91,71,,
USC00142835,"FORT SCOTT, KS US",8/18/2010,0.16,0,74,68,,
USC00142835,"FORT SCOTT, KS US",8/19/2010,0,0,87,64,,
USC00142835,"FORT SCOTT, KS US",8/20/2010,0,0,96,66,,
USC00142835,"FORT SCOTT, KS US",8/21/2010,0,0,99,72,,
USC00142835,"FORT SCOTT, KS US",8/22/2010,0,0,96,71,,
USC00142835,"FORT SCOTT, KS US",8/23/2010,0,0,94,71,,
USC00142835,"FORT SCOTT, KS US",8/24/2010,0,0,97,66,,
USC00142835,"FORT SCOTT, KS US",8/25/2010,0,0,86,56,,
USC00142835,"FORT SCOTT, KS US",8/26/2010,0,0,85,57,,
USC00142835,"FORT SCOTT, KS US",8/27/2010,0,0,88,60,,
USC00142835,"FORT SCOTT, KS US",8/28/2010,0,0,91,63,,
USC00142835,"FORT SCOTT, KS US",8/29/2010,0,0,95,63,,
USC00142835,"FORT SCOTT, KS US",8/30/2010,0,0,96,71,,
USC00142835,"FORT SCOTT, KS US",8/31/2010,0,0,95,72,,
USC00142835,"FORT SCOTT, KS US",9/1/2010,3.71,0,100,68,,
USC00142835,"FORT SCOTT, KS US",9/2/2010,2.1,0,83,68,,
USC00142835,"FORT SCOTT, KS US",9/3/2010,1.55,0,90,57,,
USC00142835,"FORT SCOTT, KS US",9/4/2010,0,0,79,52,,
USC00142835,"FORT SCOTT, KS US",9/5/2010,0,0,81,52,,
USC00142835,"FORT SCOTT, KS US",9/6/2010,0,0,88,54,,
USC00142835,"FORT SCOTT, KS US",9/7/2010,0.12,0,92,58,,
USC00142835,"FORT SCOTT, KS US",9/8/2010,0,0,79,63,,
USC00142835,"FORT SCOTT, KS US",9/9/2010,1.59,0,83,66,,
USC00142835,"FORT SCOTT, KS US",9/10/2010,0.46,0,73,68,,
USC00142835,"FORT SCOTT, KS US",9/11/2010,0.56,0,74,69,,
USC00142835,"FORT SCOTT, KS US",9/12/2010,0.01,0,82,57,,
USC00142835,"FORT SCOTT, KS US",9/13/2010,0,0,87,57,,
USC00142835,"FORT SCOTT, KS US",9/14/2010,1.04,0,85,64,,
USC00142835,"FORT SCOTT, KS US",9/15/2010,0,0,84,65,,
USC00142835,"FORT SCOTT, KS US",9/16/2010,3.5,0,77,64,,
USC00142835,"FORT SCOTT, KS US",9/17/2010,0,0,73,59,,
USC00142835,"FORT SCOTT, KS US",9/18/2010,0,0,74,60,,
USC00142835,"FORT SCOTT, KS US",9/19/2010,0,0,79,70,,
USC00142835,"FORT SCOTT, KS US",9/20/2010,0,0,91,70,,
USC00142835,"FORT SCOTT, KS US",9/21/2010,0,0,91,70,,
USC00142835,"FORT SCOTT, KS US",9/22/2010,0,0,87,72,,
USC00142835,"FORT SCOTT, KS US",9/23/2010,0,0,87,73,,
USC00142835,"FORT SCOTT, KS US",9/24/2010,0.73,0,86,59,,
USC00142835,"FORT SCOTT, KS US",9/25/2010,0,0,78,55,,
USC00142835,"FORT SCOTT, KS US",9/26/2010,0,0,80,49,,
USC00142835,"FORT SCOTT, KS US",9/27/2010,0,0,64,44,,
USC00142835,"FORT SCOTT, KS US",9/28/2010,0,0,71,54,,
USC00142835,"FORT SCOTT, KS US",9/29/2010,0,0,76,51,,
USC00142835,"FORT SCOTT, KS US",9/30/2010,0,0,81,53,,
USC00142835,"FORT SCOTT, KS US",10/1/2010,0,0,77,48,,
USC00142835,"FORT SCOTT, KS US",10/2/2010,0,0,76,48,,
USC00142835,"FORT SCOTT, KS US",10/3/2010,0,0,66,38,,
USC00142835,"FORT SCOTT, KS US",10/4/2010,0,0,62,39,,
USC00142835,"FORT SCOTT, KS US",10/5/2010,0,0,68,40,,
USC00142835,"FORT SCOTT, KS US",10/6/2010,0,0,74,40,,
USC00142835,"FORT SCOTT, KS US",10/7/2010,0,0,79,45,,
USC00142835,"FORT SCOTT, KS US",10/8/2010,0,0,83,52,,
USC00142835,"FORT SCOTT, KS US",10/9/2010,0,0,86,54,,
USC00142835,"FORT SCOTT, KS US",10/10/2010,0,0,83,52,,
USC00142835,"FORT SCOTT, KS US",10/11/2010,0,0,83,54,,
USC00142835,"FORT SCOTT, KS US",10/12/2010,0.61,0,72,55,,
USC00142835,"FORT SCOTT, KS US",10/13/2010,0,0,76,55,,
USC00142835,"FORT SCOTT, KS US",10/14/2010,0,0,69,43,,
USC00142835,"FORT SCOTT, KS US",10/15/2010,0,0,74,44,,
USC00142835,"FORT SCOTT, KS US",10/16/2010,0,0,75,44,,
USC00142835,"FORT SCOTT, KS US",10/17/2010,0,0,82,48,,
USC00142835,"FORT SCOTT, KS US",10/18/2010,0,0,81,50,,
USC00142835,"FORT SCOTT, KS US",10/19/2010,0.07,0,78,50,,
USC00142835,"FORT SCOTT, KS US",10/20/2010,0,0,68,44,,
USC00142835,"FORT SCOTT, KS US",10/21/2010,0,0,76,44,,
USC00142835,"FORT SCOTT, KS US",10/22/2010,0,0,77,45,,
USC00142835,"FORT SCOTT, KS US",10/23/2010,0.08,0,73,52,,
USC00142835,"FORT SCOTT, KS US",10/24/2010,0,0,74,58,,
USC00142835,"FORT SCOTT, KS US",10/25/2010,0,0,73,57,,
USC00142835,"FORT SCOTT, KS US",10/26/2010,0,0,77,50,,
USC00142835,"FORT SCOTT, KS US",10/27/2010,0,0,68,48,,
USC00142835,"FORT SCOTT, KS US",10/28/2010,0,0,69,38,,
USC00142835,"FORT SCOTT, KS US",10/29/2010,0,0,60,33,,
USC00142835,"FORT SCOTT, KS US",10/30/2010,0,0,67,32,,
USC00142835,"FORT SCOTT, KS US",10/31/2010,0,0,74,38,,
USC00142835,"FORT SCOTT, KS US",11/1/2010,0,0,71,44,,
USC00142835,"FORT SCOTT, KS US",11/2/2010,0.1,0,61,45,,
USC00142835,"FORT SCOTT, KS US",11/3/2010,0,0,61,35,,
USC00142835,"FORT SCOTT, KS US",11/4/2010,0,0,69,36,,
USC00142835,"FORT SCOTT, KS US",11/5/2010,0,0,58,31,,
USC00142835,"FORT SCOTT, KS US",11/6/2010,0,0,53,28,,
USC00142835,"FORT SCOTT, KS US",11/7/2010,0,0,51,30,,
USC00142835,"FORT SCOTT, KS US",11/8/2010,0,0,72,44,,
USC00142835,"FORT SCOTT, KS US",11/9/2010,0,0,74,51,,
USC00142835,"FORT SCOTT, KS US",11/10/2010,0,0,73,54,,
USC00142835,"FORT SCOTT, KS US",11/11/2010,0.65,0,73,47,,
USC00142835,"FORT SCOTT, KS US",11/12/2010,0.29,0,57,41,,
USC00142835,"FORT SCOTT, KS US",11/13/2010,1.32,0,61,38,,
USC00142835,"FORT SCOTT, KS US",11/14/2010,0,0,53,35,,
USC00142835,"FORT SCOTT, KS US",11/15/2010,0,0,47,37,,
USC00142835,"FORT SCOTT, KS US",11/16/2010,0,0,59,40,,
USC00142835,"FORT SCOTT, KS US",11/17/2010,0,0,60,40,,
USC00142835,"FORT SCOTT, KS US",11/18/2010,0.31,0,48,29,,
USC00142835,"FORT SCOTT, KS US",11/19/2010,0,0,45,34,,
USC00142835,"FORT SCOTT, KS US",11/20/2010,0,0,61,34,,
USC00142835,"FORT SCOTT, KS US",11/21/2010,0,0,66,39,,
USC00142835,"FORT SCOTT, KS US",11/22/2010,0.26,0,72,42,,
USC00142835,"FORT SCOTT, KS US",11/23/2010,0,0,74,32,,
USC00142835,"FORT SCOTT, KS US",11/24/2010,0.2,0,50,32,,
USC00142835,"FORT SCOTT, KS US",11/25/2010,0,0,44,24,,
USC00142835,"FORT SCOTT, KS US",11/26/2010,0,0,27,21,,
USC00142835,"FORT SCOTT, KS US",11/27/2010,0,0,52,23,,
USC00142835,"FORT SCOTT, KS US",11/28/2010,0,0,43,28,,
USC00142835,"FORT SCOTT, KS US",11/29/2010,0,0,60,36,,
USC00142835,"FORT SCOTT, KS US",11/30/2010,0,0,64,28,,
USC00142835,"FORT SCOTT, KS US",12/1/2010,0,0,39,21,,
USC00142835,"FORT SCOTT, KS US",12/2/2010,0,0,40,28,,
USC00142835,"FORT SCOTT, KS US",12/3/2010,0,0,58,29,,
USC00142835,"FORT SCOTT, KS US",12/4/2010,0,0,62,29,,
USC00142835,"FORT SCOTT, KS US",12/5/2010,0,0,47,23,,
USC00142835,"FORT SCOTT, KS US",12/6/2010,0,0,35,17,,
USC00142835,"FORT SCOTT, KS US",12/7/2010,0,0,44,20,,
USC00142835,"FORT SCOTT, KS US",12/8/2010,0,0,42,18,,
USC00142835,"FORT SCOTT, KS US",12/9/2010,0,0,44,30,,
USC00142835,"FORT SCOTT, KS US",12/10/2010,0,0,53,30,,
USC00142835,"FORT SCOTT, KS US",12/11/2010,0,0,58,39,,
USC00142835,"FORT SCOTT, KS US",12/12/2010,0,0,39,16,,
USC00142835,"FORT SCOTT, KS US",12/13/2010,0,0,28,11,,
USC00142835,"FORT SCOTT, KS US",12/14/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",12/15/2010,0,0,42,28,,
USC00142835,"FORT SCOTT, KS US",12/16/2010,0,0,40,29,,
USC00142835,"FORT SCOTT, KS US",12/17/2010,0,0,42,23,,
USC00142835,"FORT SCOTT, KS US",12/18/2010,0,0,34,22,,
USC00142835,"FORT SCOTT, KS US",12/19/2010,0,0,36,22,,
USC00142835,"FORT SCOTT, KS US",12/20/2010,0,0,52,31,,
USC00142835,"FORT SCOTT, KS US",12/21/2010,0,0,56,37,,
USC00142835,"FORT SCOTT, KS US",12/22/2010,0,0,44,33,,
USC00142835,"FORT SCOTT, KS US",12/23/2010,0,0,37,30,,
USC00142835,"FORT SCOTT, KS US",12/24/2010,0,0,33,18,,
USC00142835,"FORT SCOTT, KS US",12/25/2010,0,0,33,17,,
USC00142835,"FORT SCOTT, KS US",12/26/2010,0,0,31,17,,
USC00142835,"FORT SCOTT, KS US",12/27/2010,0,0,35,17,,
USC00142835,"FORT SCOTT, KS US",12/28/2010,0,0,42,20,,
USC00142835,"FORT SCOTT, KS US",12/29/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",12/30/2010,0,0,,,,
USC00142835,"FORT SCOTT, KS US",12/31/2010,1.05,0,57,36,,
USC00142835,"FORT SCOTT, KS US",1/1/2011,0,,56,17,,
USC00142835,"FORT SCOTT, KS US",1/2/2011,0,,32,15,,
USC00142835,"FORT SCOTT, KS US",1/3/2011,0,,40,15,,
USC00142835,"FORT SCOTT, KS US",1/4/2011,0,,48,18,,
USC00142835,"FORT SCOTT, KS US",1/5/2011,0,,41,24,,
USC00142835,"FORT SCOTT, KS US",1/6/2011,0,,50,25,,
USC00142835,"FORT SCOTT, KS US",1/7/2011,0,,54,26,,
USC00142835,"FORT SCOTT, KS US",1/8/2011,0,,49,20,,
USC00142835,"FORT SCOTT, KS US",1/9/2011,0,,29,20,,
USC00142835,"FORT SCOTT, KS US",1/10/2011,0,,30,22,,
USC00142835,"FORT SCOTT, KS US",1/11/2011,0.35,,,,,
USC00142835,"FORT SCOTT, KS US",1/12/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",1/13/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",1/14/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",1/15/2011,0,,38,28,,
USC00142835,"FORT SCOTT, KS US",1/16/2011,0,,38,20,,
USC00142835,"FORT SCOTT, KS US",1/17/2011,0,,36,17,,
USC00142835,"FORT SCOTT, KS US",1/18/2011,0,,44,20,,
USC00142835,"FORT SCOTT, KS US",1/19/2011,0,,32,22,,
USC00142835,"FORT SCOTT, KS US",1/20/2011,0,,28,13,,
USC00142835,"FORT SCOTT, KS US",1/21/2011,0,,35,16,,
USC00142835,"FORT SCOTT, KS US",1/22/2011,0,,30,18,,
USC00142835,"FORT SCOTT, KS US",1/23/2011,0,,40,22,,
USC00142835,"FORT SCOTT, KS US",1/24/2011,0,,31,21,,
USC00142835,"FORT SCOTT, KS US",1/25/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",1/26/2011,0,,46,21,,
